metric,family,lane,bit,control_bit,scope,fail_count,fail_min_ps,fail_median_ps,fail_max_ps,pass_count,pass_min_ps,pass_median_ps,pass_max_ps,robust_count,robust_min_ps,robust_median_ps,robust_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,robust_minus_fail_median_ps
direct_max,idelay_data_cntvaluein,lane1,dq9,2,endpoint,11,423.0,1167.0,1455.0,19,428.0,1070.0,1687.0,0,,,,97.0,-1264.0,
direct_max,idelay_dqs_cntvaluein,lane0,dqs0,1,endpoint,11,864.0,1575.0,2052.0,19,768.0,1478.0,2012.0,0,,,,97.0,-1148.0,
lane_spread,idelay_ld,lane1,,,lane,11,256.0,446.0,626.0,19,199.0,349.0,518.0,0,,,,97.0,-262.0,
direct_max,idelay_ld,lane0,dq4,,endpoint,11,1139.0,1524.0,1922.0,19,1115.0,1620.0,2295.0,0,,,,-96.0,-1156.0,
direct_max,idelay_data_cntvaluein,lane0,dq6,4,endpoint,11,903.0,1675.0,2122.0,19,1133.0,1582.0,2457.0,0,,,,93.0,-1554.0,
direct_max,dq_iologic,lane1,dq9,,endpoint,11,1939.0,2243.0,2776.0,19,2006.0,2335.0,3151.0,0,,,,-92.0,-1212.0,
direct_max,idelay_data_cntvaluein,lane0,dq3,3,endpoint,11,1151.0,1766.0,1939.0,19,1409.0,1858.0,2295.0,0,,,,-92.0,-1144.0,
direct_max,dq_iologic,lane0,dq5,,endpoint,11,1939.0,2270.0,2772.0,19,1761.0,2361.0,3371.0,0,,,,-91.0,-1432.0,
cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,11,457.0,794.0,1035.0,19,291.0,879.0,1445.0,0,,,,-85.0,-988.0,
cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,11,500.0,839.0,1130.0,19,242.0,924.0,1414.0,0,,,,-85.0,-914.0,
lane_spread,dq_iologic,lane1,,,lane,11,2204.0,2739.0,2867.0,19,2036.0,2657.0,3509.0,0,,,,82.0,-1305.0,
direct_max,dq_iologic,lane1,dq10,,endpoint,11,1750.0,2414.0,2867.0,19,1575.0,2496.0,2954.0,0,,,,-82.0,-1204.0,
cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq5,,dq5,11,341.0,755.0,1049.0,19,334.0,837.0,1310.0,0,,,,-82.0,-969.0,
cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane1,dqs1,,dqs1,11,426.0,764.0,1447.0,19,199.0,684.0,1633.0,0,,,,80.0,-1207.0,
lane_spread,idelay_dqs_cntvaluein,lane1,,,lane,11,426.0,764.0,1447.0,19,199.0,684.0,1633.0,0,,,,80.0,-1207.0,
direct_max,idelay_data_cntvaluein,lane1,dq8,0,endpoint,11,550.0,1473.0,1878.0,19,587.0,1396.0,2032.0,0,,,,77.0,-1482.0,
direct_max,idelay_data_cntvaluein,lane0,dq3,1,endpoint,11,791.0,1430.0,1922.0,19,680.0,1506.0,2221.0,0,,,,-76.0,-1430.0,
direct_max,idelay_data_cntvaluein,lane0,dq6,0,endpoint,11,1151.0,1671.0,2382.0,19,802.0,1595.0,2339.0,0,,,,76.0,-1188.0,
direct_max,idelay_ld,lane1,dq8,,endpoint,11,1118.0,1330.0,1731.0,19,1067.0,1406.0,1800.0,0,,,,-76.0,-682.0,
direct_max,idelay_data_cntvaluein,lane1,dq8,3,endpoint,11,1161.0,1879.0,2108.0,19,1179.0,1805.0,2516.0,0,,,,74.0,-1355.0,
direct_max,idelay_dqs_cntvaluein,lane1,dqs1,3,endpoint,11,1463.0,1585.0,2180.0,19,1289.0,1659.0,2194.0,0,,,,-74.0,-731.0,
control_fanout_spread,idelay_data_cntvaluein,lane0,,4,lane_control_bit,11,145.0,363.0,563.0,19,180.0,437.0,733.0,0,,,,-74.0,-588.0,
direct_max,idelay_data_cntvaluein,lane1,dq13,3,endpoint,11,1141.0,1600.0,1929.0,19,1353.0,1672.0,1973.0,0,,,,-72.0,-832.0,
direct_max,idelay_data_cntvaluein,lane1,dq13,4,endpoint,11,610.0,1305.0,1470.0,19,541.0,1373.0,1907.0,0,,,,-68.0,-1297.0,
direct_max,idelay_dqs_cntvaluein,lane1,dqs1,4,endpoint,11,580.0,1213.0,1667.0,19,612.0,1281.0,1748.0,0,,,,-68.0,-1168.0,
direct_max,idelay_data_cntvaluein,lane1,dq15,4,endpoint,11,418.0,1162.0,1447.0,19,411.0,1095.0,1725.0,0,,,,67.0,-1307.0,
direct_max,idelay_data_cntvaluein,lane1,dq15,2,endpoint,11,425.0,1217.0,1684.0,19,423.0,1151.0,1608.0,0,,,,66.0,-1183.0,
direct_max,idelay_ld,lane1,dq12,,endpoint,11,1110.0,1343.0,1626.0,19,1044.0,1409.0,1707.0,0,,,,-66.0,-597.0,
direct_max,idelay_data_cntvaluein,lane0,dq5,4,endpoint,11,975.0,1394.0,1901.0,19,824.0,1458.0,2246.0,0,,,,-64.0,-1271.0,
direct_max,idelay_data_cntvaluein,lane0,dq0,4,endpoint,11,962.0,1465.0,1980.0,19,1013.0,1529.0,2183.0,0,,,,-64.0,-1221.0,
direct_max,idelay_data_cntvaluein,lane0,dq0,0,endpoint,11,873.0,1488.0,2105.0,19,870.0,1552.0,2062.0,0,,,,-64.0,-1189.0,
direct_max,idelay_data_cntvaluein,lane1,dq12,3,endpoint,11,1325.0,1697.0,2016.0,19,1190.0,1761.0,2334.0,0,,,,-64.0,-1009.0,
direct_max,idelay_ld,lane0,dq7,,endpoint,11,1223.0,1616.0,2015.0,19,1207.0,1552.0,2058.0,0,,,,64.0,-835.0,
direct_max,dq_iologic,lane0,dq4,,endpoint,11,1695.0,2151.0,2996.0,19,1726.0,2088.0,3198.0,0,,,,63.0,-1503.0,
direct_max,idelay_dqs_cntvaluein,lane0,dqs0,3,endpoint,11,1516.0,2036.0,2397.0,19,1621.0,1973.0,2188.0,0,,,,63.0,-672.0,
lane_spread,idelayctrl,all,,,lane,11,362.0,1409.0,1663.0,19,268.0,1469.0,1709.0,0,,,,-60.0,-1347.0,
direct_max,idelay_ld,lane0,dqs0,,endpoint,11,1148.0,1417.0,1835.0,19,1161.0,1475.0,2153.0,0,,,,-58.0,-1005.0,
cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq11,,dq11,11,317.0,662.0,1190.0,19,202.0,720.0,1303.0,0,,,,-58.0,-986.0,
direct_max,idelay_data_cntvaluein,lane1,dq11,1,endpoint,11,451.0,1292.0,1651.0,19,407.0,1235.0,1850.0,0,,,,57.0,-1399.0,
direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,11,1241.0,1741.0,2061.0,19,1271.0,1684.0,2249.0,0,,,,57.0,-1008.0,
direct_max,idelay_ld,lane0,dq5,,endpoint,11,1064.0,1368.0,1753.0,19,1159.0,1425.0,1968.0,0,,,,-57.0,-904.0,
direct_max,dq_iologic,lane0,dq0,,endpoint,11,1685.0,1939.0,2815.0,19,1695.0,1995.0,3213.0,0,,,,-56.0,-1528.0,
direct_max,idelay_data_cntvaluein,lane0,dq5,0,endpoint,11,865.0,1440.0,2062.0,19,764.0,1496.0,1998.0,0,,,,-56.0,-1133.0,
direct_max,idelay_ld,lane0,dq0,,endpoint,11,1146.0,1468.0,1868.0,19,1100.0,1524.0,2184.0,0,,,,-56.0,-1038.0,
direct_max,idelay_data_cntvaluein,lane1,dq12,0,endpoint,11,638.0,1328.0,2032.0,19,462.0,1274.0,1863.0,0,,,,54.0,-1225.0,
direct_max,idelay_data_cntvaluein,lane1,dq12,2,endpoint,11,574.0,1406.0,1955.0,19,564.0,1353.0,1804.0,0,,,,53.0,-1230.0,
direct_max,idelay_data_cntvaluein,lane1,dq15,3,endpoint,11,1149.0,1481.0,1577.0,19,1046.0,1534.0,1932.0,0,,,,-53.0,-783.0,
direct_max,dqs_iologic,lane1,dqs1,,endpoint,11,1950.0,2569.0,3269.0,19,1873.0,2519.0,3734.0,0,,,,50.0,-1784.0,
lane_spread,dqs_iologic,lane1,,,lane,11,1950.0,2569.0,3269.0,19,1873.0,2519.0,3734.0,0,,,,50.0,-1784.0,
direct_max,idelay_data_cntvaluein,lane0,dq0,1,endpoint,11,869.0,1511.0,2151.0,19,819.0,1560.0,2392.0,0,,,,-49.0,-1523.0,
direct_max,idelay_data_cntvaluein,lane1,dq14,2,endpoint,11,791.0,1312.0,1883.0,19,597.0,1361.0,1894.0,0,,,,-49.0,-1103.0,
direct_max,idelay_data_cntvaluein,lane0,dq3,0,endpoint,11,777.0,1353.0,1975.0,19,676.0,1401.0,1914.0,0,,,,-48.0,-1137.0,
direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,11,592.0,1351.0,1745.0,19,651.0,1398.0,1988.0,0,,,,-47.0,-1396.0,
direct_max,idelay_dqs_cntvaluein,lane0,dqs0,4,endpoint,11,795.0,1488.0,2063.0,19,666.0,1534.0,1866.0,0,,,,-46.0,-1071.0,
direct_max,idelay_ld,lane1,dq14,,endpoint,11,1032.0,1467.0,1712.0,19,1049.0,1421.0,1792.0,0,,,,46.0,-760.0,
direct_max,idelay_ld,lane1,dq11,,endpoint,11,953.0,1378.0,1651.0,19,958.0,1332.0,1669.0,0,,,,46.0,-716.0,
direct_max,reset_release,all,,,endpoint,11,495.0,720.0,1095.0,19,407.0,675.0,1215.0,0,,,,45.0,-720.0,
lane_spread,reset_release,all,,,lane,11,495.0,720.0,1095.0,19,407.0,675.0,1215.0,0,,,,45.0,-720.0,
direct_max,dq_iologic,lane1,dq13,,endpoint,11,1863.0,2221.0,2739.0,19,1886.0,2265.0,2851.0,0,,,,-44.0,-988.0,
direct_max,idelay_data_cntvaluein,lane0,dq4,4,endpoint,11,1044.0,1580.0,2115.0,19,949.0,1623.0,2355.0,0,,,,-43.0,-1311.0,
cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq9,,dq9,11,276.0,627.0,1042.0,19,225.0,669.0,1310.0,0,,,,-42.0,-1034.0,
direct_max,idelay_data_cntvaluein,lane0,dq1,3,endpoint,11,1149.0,1995.0,2190.0,19,1358.0,2036.0,2596.0,0,,,,-41.0,-1447.0,
direct_max,idelay_ld,lane1,dq10,,endpoint,11,1024.0,1353.0,1700.0,19,990.0,1393.0,1700.0,0,,,,-40.0,-676.0,
direct_max,dq_iologic,lane0,dq2,,endpoint,11,1725.0,2019.0,2526.0,19,1661.0,1980.0,3233.0,0,,,,39.0,-1508.0,
direct_max,dq_iologic,lane1,dq14,,endpoint,11,2046.0,2299.0,2576.0,19,1787.0,2338.0,2835.0,0,,,,-39.0,-789.0,
direct_max,idelay_data_cntvaluein,lane1,dq9,4,endpoint,11,407.0,1103.0,1442.0,19,499.0,1141.0,1812.0,0,,,,-38.0,-1405.0,
control_fanout_spread,idelay_data_cntvaluein,lane0,,2,lane_control_bit,11,174.0,310.0,530.0,19,194.0,346.0,632.0,0,,,,-36.0,-458.0,
control_fanout_spread,idelay_data_cntvaluein,lane1,,1,lane_control_bit,11,226.0,480.0,806.0,19,222.0,444.0,674.0,0,,,,36.0,-448.0,
control_fanout_spread,idelay_data_cntvaluein,lane0,,3,lane_control_bit,11,180.0,295.0,639.0,19,211.0,328.0,609.0,0,,,,-33.0,-429.0,
direct_max,idelay_data_cntvaluein,lane0,dq4,3,endpoint,11,1233.0,2056.0,2236.0,19,1327.0,2085.0,2687.0,0,,,,-29.0,-1454.0,
direct_max,idelay_data_cntvaluein,lane0,dq6,3,endpoint,11,1501.0,1996.0,2338.0,19,1504.0,1967.0,2536.0,0,,,,29.0,-1035.0,
direct_max,idelay_data_cntvaluein,lane0,dq5,1,endpoint,11,875.0,1375.0,1958.0,19,806.0,1402.0,2180.0,0,,,,-27.0,-1305.0,
direct_max,idelay_data_cntvaluein,lane1,dq14,0,endpoint,11,722.0,1384.0,1794.0,19,456.0,1358.0,1947.0,0,,,,26.0,-1225.0,
direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,11,541.0,1307.0,1779.0,19,587.0,1282.0,2094.0,0,,,,25.0,-1553.0,
direct_max,idelay_dqs_cntvaluein,lane0,dqs0,2,endpoint,11,861.0,1343.0,1871.0,19,842.0,1368.0,2086.0,0,,,,-25.0,-1225.0,
direct_max,dqs_iologic,lane0,dqs0,,endpoint,11,2339.0,2904.0,3660.0,19,1921.0,2880.0,4125.0,0,,,,24.0,-1786.0,
lane_spread,dqs_iologic,lane0,,,lane,11,2339.0,2904.0,3660.0,19,1921.0,2880.0,4125.0,0,,,,24.0,-1786.0,
lane_spread,idelay_data_cntvaluein,lane1,,,lane,11,778.0,1066.0,1601.0,19,548.0,1042.0,1773.0,0,,,,24.0,-995.0,
cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq6,,dq6,11,517.0,779.0,1100.0,19,382.0,803.0,1412.0,0,,,,-24.0,-895.0,
control_fanout_spread,idelay_data_cntvaluein,lane1,,0,lane_control_bit,11,222.0,428.0,682.0,19,135.0,404.0,632.0,0,,,,24.0,-410.0,
direct_max,idelay_data_cntvaluein,lane1,dq14,3,endpoint,11,1366.0,1789.0,2101.0,19,1274.0,1766.0,2424.0,0,,,,23.0,-1058.0,
direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,11,991.0,1669.0,2115.0,19,1120.0,1649.0,2450.0,0,,,,20.0,-1459.0,
direct_max,idelay_data_cntvaluein,lane0,dq2,4,endpoint,11,1054.0,1580.0,2028.0,19,1034.0,1600.0,2361.0,0,,,,-20.0,-1307.0,
direct_max,idelay_data_cntvaluein,lane1,dq15,1,endpoint,11,407.0,1097.0,1626.0,19,416.0,1116.0,1664.0,0,,,,-19.0,-1257.0,
direct_max,dq_iologic,lane1,dq11,,endpoint,11,2055.0,2384.0,2670.0,19,1817.0,2368.0,2877.0,0,,,,16.0,-822.0,
direct_max,idelay_dqs_cntvaluein,lane1,dqs1,0,endpoint,11,569.0,1156.0,1708.0,19,597.0,1141.0,1536.0,0,,,,15.0,-967.0,
direct_max,clocking,all,,,endpoint,11,6150.0,6855.0,7215.0,19,6434.0,6869.0,7215.0,0,,,,-14.0,-1065.0,
lane_spread,clocking,all,,,lane,11,6031.0,6736.0,7096.0,19,6315.0,6750.0,7096.0,0,,,,-14.0,-1065.0,
direct_max,idelay_data_cntvaluein,lane1,dq11,4,endpoint,11,556.0,1299.0,1534.0,19,628.0,1286.0,1820.0,0,,,,13.0,-1264.0,
direct_max,idelay_dqs_cntvaluein,lane1,dqs1,1,endpoint,11,639.0,1320.0,1738.0,19,549.0,1307.0,1753.0,0,,,,13.0,-1114.0,
direct_max,idelay_ld,lane1,dq13,,endpoint,11,899.0,1330.0,1722.0,19,976.0,1343.0,1753.0,0,,,,-13.0,-854.0,
lane_spread,idelay_ld,lane0,,,lane,11,181.0,378.0,559.0,19,204.0,365.0,719.0,0,,,,13.0,-538.0,
direct_max,idelay_data_cntvaluein,lane1,dq12,1,endpoint,11,460.0,1348.0,1866.0,19,540.0,1360.0,2177.0,0,,,,-12.0,-1717.0,
direct_max,idelay_data_cntvaluein,lane1,dq8,1,endpoint,11,583.0,1495.0,2049.0,19,675.0,1485.0,2279.0,0,,,,10.0,-1696.0,
direct_max,idelay_data_cntvaluein,lane1,dq9,1,endpoint,11,499.0,1190.0,1718.0,19,435.0,1200.0,1754.0,0,,,,-10.0,-1255.0,
direct_max,idelay_data_cntvaluein,lane0,dq1,0,endpoint,11,961.0,1626.0,2193.0,19,930.0,1634.0,2150.0,0,,,,-8.0,-1189.0,
direct_max,idelay_ld,lane0,dq1,,endpoint,11,1057.0,1605.0,1916.0,19,1024.0,1613.0,2210.0,0,,,,-8.0,-1153.0,
control_fanout_spread,idelay_data_cntvaluein,lane0,,0,lane_control_bit,11,226.0,364.0,620.0,19,216.0,372.0,733.0,0,,,,-8.0,-507.0,
cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,11,402.0,752.0,1041.0,19,334.0,746.0,1494.0,0,,,,6.0,-1092.0,
direct_max,idelay_data_cntvaluein,lane1,dq14,1,endpoint,11,456.0,1437.0,1957.0,19,549.0,1440.0,2188.0,0,,,,-3.0,-1732.0,
control_fanout_spread,idelay_data_cntvaluein,lane0,,1,lane_control_bit,11,176.0,355.0,564.0,19,173.0,356.0,624.0,0,,,,-1.0,-448.0,
direct_max,idelay_ld,lane0,dq6,,endpoint,11,1230.0,1473.0,1753.0,19,1057.0,1473.0,2059.0,0,,,,0.0,-829.0,
control_fanout_spread,idelay_dqs_cntvaluein,lane0,,0,lane_control_bit,11,0.0,0.0,0.0,19,0.0,0.0,0.0,0,,,,0.0,0.0,
control_fanout_spread,idelay_dqs_cntvaluein,lane0,,1,lane_control_bit,11,0.0,0.0,0.0,19,0.0,0.0,0.0,0,,,,0.0,0.0,
control_fanout_spread,idelay_dqs_cntvaluein,lane0,,2,lane_control_bit,11,0.0,0.0,0.0,19,0.0,0.0,0.0,0,,,,0.0,0.0,
control_fanout_spread,idelay_dqs_cntvaluein,lane0,,3,lane_control_bit,11,0.0,0.0,0.0,19,0.0,0.0,0.0,0,,,,0.0,0.0,
control_fanout_spread,idelay_dqs_cntvaluein,lane0,,4,lane_control_bit,11,0.0,0.0,0.0,19,0.0,0.0,0.0,0,,,,0.0,0.0,
control_fanout_spread,idelay_dqs_cntvaluein,lane1,,0,lane_control_bit,11,0.0,0.0,0.0,19,0.0,0.0,0.0,0,,,,0.0,0.0,
control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,11,0.0,0.0,0.0,19,0.0,0.0,0.0,0,,,,0.0,0.0,
control_fanout_spread,idelay_dqs_cntvaluein,lane1,,2,lane_control_bit,11,0.0,0.0,0.0,19,0.0,0.0,0.0,0,,,,0.0,0.0,
control_fanout_spread,idelay_dqs_cntvaluein,lane1,,3,lane_control_bit,11,0.0,0.0,0.0,19,0.0,0.0,0.0,0,,,,0.0,0.0,
control_fanout_spread,idelay_dqs_cntvaluein,lane1,,4,lane_control_bit,11,0.0,0.0,0.0,19,0.0,0.0,0.0,0,,,,0.0,0.0,
direct_max,clocking,lane0,dq0,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane0,dq1,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane0,dq2,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane0,dq3,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane0,dq4,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane0,dq5,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane0,dq6,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane0,dq7,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane0,dqs0,,endpoint,11,1279.0,1279.0,1279.0,19,1279.0,1279.0,1279.0,0,,,,0.0,0.0,
direct_max,clocking,lane1,dq10,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane1,dq11,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane1,dq12,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane1,dq13,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane1,dq14,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane1,dq15,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane1,dq8,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane1,dq9,,endpoint,11,1314.0,1314.0,1314.0,19,1314.0,1314.0,1314.0,0,,,,0.0,0.0,
direct_max,clocking,lane1,dqs1,,endpoint,11,1279.0,1279.0,1279.0,19,1279.0,1279.0,1279.0,0,,,,0.0,0.0,
lane_spread,clocking,lane0,,,lane,11,135.0,135.0,135.0,19,135.0,135.0,135.0,0,,,,0.0,0.0,
lane_spread,clocking,lane1,,,lane,11,135.0,135.0,135.0,19,135.0,135.0,135.0,0,,,,0.0,0.0,
